256
192
36,44,60,108,224,284,432,592,792,968,1185,1361,1477,1709,2054,2606,3079,3303,3363,3147,3038,2746,2854,2794,2562,2418,2286,2062,1809,1629,1501,1509,2278,3747,4059,4043,4075,4091,4051,4.44896e-319
0,56,76,124,176,232,324,432,560,652,824,916,1149,1437,2026,2986,3447,3787,4007,3715,3331,2882,2962,2886,2646,2346,2278,2026,1685,1401,1285,1385,2370,4059,4067,4051,4075,4059,4067,4.76675e-319
8,64,60,124,176,248,352,432,560,676,792,876,1117,1493,2054,2994,3787,3983,4051,3747,3339,2970,2994,2862,2502,2362,2278,1885,1709,1417,1253,1409,2310,3995,4075,4059,4075,4043,4051,5.08453e-319
8,24,68,100,144,216,348,460,528,684,824,892,1049,1221,1541,2046,2494,2778,2894,2638,2538,2330,2370,2354,2238,2234,2118,1885,1737,1637,1661,1485,1729,2738,3239,3407,4067,4043,4059,5.4023e-319
32,84,56,124,176,224,268,392,544,640,776,900,1057,1277,1709,2478,2946,3303,3331,3095,2762,2438,2406,2394,2110,2054,1933,1717,1501,1377,1329,1377,2018,3507,4067,4075,4059,4059,4043,5.7201e-319
0,40,60,124,152,192,268,400,524,600,700,792,985,1253,1801,2638,3279,3607,3539,3323,2918,2534,2546,2462,2178,2009,1913,1645,1433,1153,1085,1169,2026,3863,4067,4059,4067,4067,4043,6.0379e-319
24,16,52,116,116,216,284,376,500,652,776,760,1001,1269,1861,2686,3339,3655,3763,3387,2886,2522,2570,2394,2178,1929,1917,1585,1369,1085,1069,1161,2001,3899,4083,4067,4035,4059,4075,6.35566e-319
24,48,76,124,176,224,292,392,492,552,756,768,961,1261,1757,2694,3291,3647,3715,3355,3014,2486,2454,2378,2178,2018,1885,1601,1293,1169,1053,1201,2046,3939,4075,4067,4059,4051,4059,6.67344e-319
52,64,68,124,168,224,316,440,500,592,716,760,952,1321,1757,2626,3295,3579,3679,3307,3047,2594,2510,2410,2138,1961,1917,1593,1385,1141,1117,1101,1893,3655,4075,4067,4059,4059,4075,6.99123e-319
16,64,92,132,176,276,284,476,524,640,740,864,968,1301,1833,2602,3119,3455,3447,3139,2786,2426,2394,2402,2110,1917,1885,1601,1417,1193,1117,1157,1593,2606,2970,3171,4067,4051,3923,7.309e-319
16,48,116,184,252,292,424,576,736,848,1001,1021,1177,1345,1533,1801,1993,2178,2254,2102,2046,1869,1885,1893,1877,1809,1701,1577,1577,1441,1361,1269,1385,1709,1553,1417,1661,2001,1677,7.6268e-319
40,52,132,176,308,332,424,592,652,832,948,1033,1169,1237,1285,1433,1577,1625,1717,1633,1669,1609,1609,1661,1625,1593,1561,1509,1469,1509,1385,1285,1277,1429,1269,1041,1293,1485,1245,7.9446e-319
16,40,132,160,252,308,476,644,816,876,1069,1117,1245,1285,1393,1593,1701,1769,1845,1837,1809,1761,1861,1825,1849,1861,1785,1741,1685,1649,1601,1369,1357,1501,1325,1201,1453,1617,1365,8.26236e-319
40,76,108,140,184,276,352,476,668,848,1053,1033,1177,1309,1333,1469,1569,1653,1613,1617,1569,1409,1501,1441,1361,1353,1277,1133,1025,976,940,868,956,1269,1377,1509,2042,2610,2270,8.58014e-319
24,64,56,92,192,216,224,308,368,432,532,560,656,844,1085,1469,1817,2078,2234,2086,1969,1825,1793,1769,1725,1649,1577,1509,1309,1241,1177,1145,1801,3147,3803,4051,4051,4091,4043,8.8979e-319
24,36,100,92,176,252,340,460,584,708,800,924,1077,1361,1753,2530,3163,3479,3463,3203,2938,2662,2662,2570,2402,2254,2210,2002,1817,1601,1509,1537,2154,3911,4035,4051,4067,4067,4059,9.2157e-319
24,56,80,124,148,208,292,432,548,668,840,924,1125,1353,1869,2662,3279,3655,3687,3379,3002,2570,2594,2454,2194,2078,1909,1701,1509,1269,1201,1261,1893,3647,4067,4083,4059,4075,4067,9.5335e-319
24,0,56,92,160,208,300,408,508,640,792,868,1009,1325,1829,2694,3323,3487,3695,3323,2930,2618,2478,2462,2162,2062,1985,1685,1453,1193,1141,1185,1933,3507,4067,4075,4067,4075,4051,9.85127e-319
0,40,84,140,168,208,308,440,532,676,756,864,1045,1401,1845,2762,3431,3687,3715,3411,3119,2694,2610,2546,2270,2070,2026,1701,1461,1261,1145,1225,1993,3703,4075,4083,4067,4051,4067,1.01691e-318
44,56,100,148,184,268,340,440,568,656,752,860,1069,1393,1885,2722,3387,3671,3731,3355,3087,2630,2614,2554,2302,2094,2046,1753,1469,1277,1129,1261,1977,3731,4051,4059,4059,4083,4059,1.04868e-318
24,52,108,168,284,360,424,548,640,744,900,960,1177,1425,1869,2562,2962,3187,3119,2870,2694,2310,2278,2194,2030,1877,1817,1669,1477,1325,1201,1193,1449,2202,2378,2646,3379,3995,3603,1.08046e-318
0,60,92,192,292,444,676,984,1261,1517,1829,1969,2230,2462,2694,3163,3411,3707,3903,3955,3863,3823,4051,4043,4051,4067,3987,3879,3723,3595,3647,3171,3107,3619,2862,2710,3163,3639,2918,1.11224e-318
0,76,108,224,340,440,648,940,1193,1509,1857,2110,2486,2678,2978,3339,3703,3947,4051,4059,4051,4035,4067,4075,4083,4083,4075,4083,4083,3955,4007,3603,3603,3915,3563,3103,3871,4059,3595,1.14402e-318
16,76,84,176,260,360,500,816,1177,1477,1761,1929,2270,2618,2814,3503,3931,4051,4075,4075,4075,3947,4047,3919,3615,3523,3311,3031,2818,2486,2286,2270,2670,4059,4075,4067,4059,4083,4075,1.1758e-318
0,52,132,148,200,248,316,484,568,716,876,1085,1369,1701,2310,3155,3807,4035,4059,3887,3471,3303,3171,3131,2786,2638,2478,2086,1917,1609,1453,1553,2394,4067,4059,4059,4067,4075,4075,1.20758e-318
36,76,124,116,200,260,392,532,668,808,944,1017,1217,1617,2126,3171,3739,4043,4059,3855,3439,3147,3063,2914,2622,2494,2402,2046,1785,1485,1385,1369,2278,4083,4083,4067,4083,4051,4051,1.23935e-318
68,48,152,208,308,324,376,508,664,740,916,952,1153,1477,1961,2786,3263,3515,3663,3331,2994,2686,2630,2530,2286,2146,2054,1749,1549,1369,1325,1217,1749,2894,3103,3603,4059,4075,4035,1.27113e-318
48,100,144,256,376,460,568,732,892,1033,1209,1253,1417,1637,1833,2130,2502,2646,2870,2714,2746,2530,2510,2670,2514,2518,2470,2386,2314,2202,2242,1893,2070,2562,2286,2254,2862,3463,2734,1.30291e-318
44,132,152,276,456,560,824,1101,1393,1609,2046,2086,2446,2586,2670,3063,3339,3531,3671,3587,3795,3563,3695,3879,3887,3771,3723,3687,3455,3403,3355,2946,2934,3439,2846,2638,3247,3787,3171,1.33469e-318
32,92,176,268,448,568,824,1153,1537,1845,2134,2402,2802,2938,3131,3463,3755,4059,4067,4075,4075,4059,4075,4067,4067,4059,4083,4075,4071,3895,3919,3563,3287,3623,3287,2894,3563,3971,3195,1.36647e-318
32,76,148,268,400,508,808,1241,1529,1901,2270,2538,2834,3087,3171,3631,3939,4043,4051,4059,4035,4059,4043,4075,4059,4075,4051,4075,4055,3995,3947,3579,3379,3715,3231,2810,3463,3863,3211,1.39825e-318
32,76,100,224,260,352,448,676,969,1193,1369,1541,1733,1861,1941,2154,2338,2462,2502,2418,2378,2294,2370,2362,2322,2234,2102,2009,1817,1853,1769,1525,1425,1701,1545,1409,1749,1953,1777,1.43002e-318
16,60,116,200,248,260,332,456,516,592,708,752,924,1049,1101,1277,1493,1533,1553,1485,1517,1477,1445,1617,1453,1469,1393,1353,1237,1217,1161,1045,1041,1209,1109,1101,1417,1685,1493,1.4618e-318
24,76,124,168,252,348,432,564,632,784,908,940,1025,1133,1117,1357,1433,1533,1577,1461,1553,1517,1501,1593,1609,1557,1477,1401,1369,1369,1349,1225,1185,1353,1233,1209,1585,1677,1577,1.49358e-318
0,92,164,240,324,376,484,708,816,948,1109,1145,1361,1461,1533,1661,1833,1869,1953,1961,2046,1845,2046,2038,2086,2062,1985,2001,1925,1853,1817,1625,1685,1825,1685,1509,1941,2242,1793,1.52536e-318
60,84,156,232,344,432,624,840,1053,1317,1509,1629,1869,2001,2078,2318,2554,2606,2786,2686,2778,2738,2830,2910,2926,2894,2846,2778,2702,2670,2654,2362,2362,2554,2170,2114,2450,2694,2354,1.55714e-318
48,116,124,224,356,460,656,900,1145,1377,1677,1817,2118,2302,2402,2678,2934,2998,3211,3087,3163,3030,3247,3347,3271,3303,3219,3155,3039,3038,2994,2670,2630,2846,2442,2262,2686,3103,2378,1.58892e-318
40,72,152,192,344,460,616,860,1069,1337,1609,1737,2086,2170,2318,2602,2846,3002,3127,3139,3163,3155,3163,3271,3303,3263,3179,3055,2946,2918,2918,2554,2518,2678,2302,2126,2522,2962,2386,1.62069e-318
40,48,140,192,284,472,624,892,1145,1341,1617,1769,2034,2194,2194,2514,2786,2814,2978,2894,3026,2822,3010,3087,3046,3038,2878,2778,2678,2654,2626,2310,2254,2494,2218,1945,2402,2618,2370,1.65247e-318
32,60,116,136,232,352,484,764,928,1249,1585,1669,1969,2094,2130,2338,2570,2646,2742,2562,2622,2442,2570,2602,2518,2434,2262,2254,2038,1953,1909,1637,1653,1869,1557,1477,1757,1985,1661,1.68425e-318
32,24,100,176,184,256,256,332,360,484,520,652,784,844,900,1033,1177,1201,1285,1209,1241,1257,1241,1201,1193,1217,1153,1045,1061,1025,984,892,876,1037,972,884,1169,1341,1093,1.71603e-318
48,68,68,116,160,200,232,308,384,416,532,592,660,668,768,832,924,948,1069,1053,1093,992,1109,1085,1093,1109,1085,1077,1069,1093,1093,960,916,1041,1017,924,1085,1325,1141,1.74781e-318
44,40,76,132,176,200,276,368,384,508,592,568,700,732,800,856,960,952,1008,993,1045,976,1045,1061,1037,1017,977,1001,1033,960,972,864,840,960,860,860,948,1109,976,1.77958e-318
56,56,60,140,192,216,308,400,432,600,676,692,808,868,948,985,1057,1157,1153,1117,1185,1085,1149,1125,1161,1145,1145,1093,1101,1101,1009,940,948,1049,908,908,1117,1217,1061,1.81136e-318
52,92,108,140,216,232,340,440,524,600,776,760,884,956,964,1069,1161,1209,1293,1309,1237,1193,1269,1337,1245,1317,1293,1249,1233,1257,1177,1025,1101,1193,1017,960,1241,1301,1185,1.84314e-318
32,52,124,108,216,276,340,468,592,676,816,932,1093,1117,1125,1269,1377,1409,1533,1417,1493,1441,1553,1537,1533,1501,1501,1485,1469,1369,1393,1301,1241,1369,1237,1037,1277,1477,1249,1.87492e-318
32,60,108,132,248,268,340,476,648,732,892,892,1025,1153,1177,1325,1449,1569,1525,1501,1621,1533,1601,1657,1661,1669,1669,1625,1525,1517,1425,1377,1341,1433,1269,1177,1285,1537,1269,1.9067e-318
32,64,140,156,216,276,384,476,608,724,792,924,1061,1169,1161,1269,1385,1477,1493,1545,1609,1517,1633,1693,1653,1661,1661,1653,1501,1529,1541,1293,1281,1477,1257,1149,1349,1533,1333,1.93848e-318
8,76,84,184,224,348,392,584,692,784,932,1009,1193,1241,1293,1425,1561,1641,1669,1709,1769,1609,1777,1693,1785,1709,1753,1629,1637,1641,1577,1401,1409,1601,1325,1161,1441,1585,1409,1.97025e-318
0,60,124,240,284,368,548,708,876,1025,1201,1253,1541,1633,1645,1809,2078,2078,2238,2246,2278,2254,2218,2270,2262,2278,2242,2162,2094,2017,2078,1785,1785,1961,1709,1501,1833,2054,1693,3.0434e-320
48,64,148,208,316,384,540,768,968,1141,1325,1525,1717,1885,1861,2138,2334,2402,2518,2462,2494,2450,2618,2646,2594,2678,2594,2546,2454,2402,2362,2025,2026,2310,1961,1717,1993,2234,1945,6.2213e-320
32,68,140,152,300,392,492,708,860,1069,1269,1449,1577,1761,1825,2086,2318,2354,2470,2518,2594,2486,2554,2646,2638,2610,2602,2454,2462,2418,2386,2094,2054,2226,1853,1701,1969,2326,1877,9.399e-320
40,76,156,200,332,344,492,700,868,1085,1293,1425,1585,1693,1849,2018,2194,2286,2334,2354,2370,2362,2430,2470,2426,2370,2402,2278,2154,2150,2094,1833,1741,2046,1769,1501,1833,2070,1677,1.2577e-319
32,56,116,216,332,408,524,708,908,1085,1317,1377,1601,1777,1941,2070,2286,2410,2426,2534,2502,2386,2502,2554,2494,2546,2502,2434,2310,2218,2210,2070,2030,2178,1961,1761,1985,2326,1861,1.5755e-319
8,56,116,192,300,408,624,816,1041,1293,1485,1577,1869,2094,2078,2286,2446,2742,2746,2722,2838,2738,2862,2878,2922,2886,2870,2794,2670,2670,2586,2278,2278,2538,2162,1961,2246,2594,2130,1.89326e-319
32,68,116,148,232,292,392,640,776,1017,1217,1325,1509,1561,1629,1753,1929,1969,2038,1837,1901,1769,1801,1853,1693,1641,1537,1525,1441,1301,1217,1137,1133,1401,1433,1333,1717,2050,1793,2.21104e-319
8,84,108,84,164,216,260,372,424,516,648,660,856,948,1117,1349,1661,1785,1833,1785,1693,1637,1669,1629,1593,1577,1525,1425,1309,1193,1133,1137,1501,2418,2638,2994,3895,4091,3831,2.52883e-319
56,40,124,76,176,160,240,324,432,452,548,548,708,824,968,1361,1669,1845,1925,1793,1685,1585,1541,1593,1493,1445,1361,1249,1125,977,976,992,1477,2494,2986,3471,4051,4083,4059,2.8466e-319
40,32,92,124,164,192,252,264,332,336,448,500,592,708,956,1309,1637,1829,1909,1801,1677,1533,1525,1469,1417,1361,1325,1233,1069,992,916,952,1441,2538,2754,3271,4083,4075,4075,3.1644e-319
48,56,100,148,224,300,464,632,776,1065,1169,1277,1433,1585,1725,2118,2362,2610,2770,2638,2678,2526,2670,2618,2530,2486,2530,2418,2286,2270,2170,1977,2138,2794,2762,2918,3803,4075,4003,3.48217e-319
68,52,52,116,208,256,316,432,532,668,800,860,1077,1217,1545,2046,2586,2814,2794,2686,2438,2162,2154,2146,1885,1785,1709,1509,1401,1233,1157,1185,1701,3026,3631,4067,4067,4059,4059,3.79996e-319
24,24,84,124,132,176,252,372,420,524,624,632,808,993,1445,2186,2678,2802,2902,2670,2318,2070,2038,1901,1733,1693,1561,1361,1141,1025,968,948,1693,3223,4083,4059,4067,4091,4075,4.11774e-319
40,64,68,84,108,216,248,316,440,532,660,700,832,1049,1461,2194,2754,3002,3119,2842,2486,2218,2210,2134,1953,1825,1633,1493,1285,1077,976,1069,1769,3631,4075,4083,4051,4083,4075,4.4355e-319
48,48,92,124,124,200,292,360,448,516,668,708,892,1029,1533,2338,2842,3179,3263,3055,2638,2310,2326,2286,2022,1901,1761,1549,1317,1101,1069,1117,1893,3647,4075,4051,4075,4083,4059,4.7533e-319
24,64,76,160,176,200,276,368,484,568,640,708,868,1101,1461,2230,2846,3111,3111,2786,2578,2238,2162,2062,1917,1793,1717,1569,1285,1133,1069,1085,1733,3279,3879,4067,4095,4059,4075,5.0711e-319
40,64,132,140,224,284,356,416,460,548,640,660,756,908,1117,1533,1825,1909,1945,1893,1825,1641,1653,1677,1609,1585,1477,1293,1237,1117,1145,1117,1325,1877,2062,2102,2778,3303,2862,5.38887e-319
8,56,84,184,332,424,616,868,1061,1245,1485,1569,1853,1877,2017,2254,2446,2638,2770,2646,2662,2570,2718,2730,2662,2734,2594,2646,2502,2394,2394,1969,2142,2494,2146,1969,2454,2834,2426,5.70666e-319
48,84,116,140,248,384,568,816,1117,1325,1609,1661,1925,2094,2162,2618,2870,3063,3095,3111,2938,2870,2918,2846,2806,2594,2702,2478,2310,2318,2154,1961,2202,2978,3111,3239,4059,4091,4083,6.02444e-319
48,92,92,140,192,232,268,372,440,500,668,764,960,1093,1493,2042,2518,2794,2818,2578,2394,2146,2226,2154,2001,1901,1893,1661,1477,1317,1357,1333,1769,2846,3103,3439,4051,4091,4051,6.3422e-319
52,64,92,140,192,232,240,348,432,508,640,656,748,968,1345,1901,2362,2586,2486,2402,2178,1917,1925,1869,1761,1561,1533,1349,1177,1077,916,948,1393,2618,2870,3179,4095,4051,4083,6.66e-319
52,56,92,176,268,344,448,616,708,884,1017,1153,1269,1393,1545,1837,2009,2218,2302,2286,2242,2186,2242,2254,2138,2102,2130,2050,1985,1925,1945,1777,1817,2078,2046,2054,2510,2894,2570,6.9778e-319
48,40,84,132,268,360,556,860,1101,1385,1717,1769,2026,2034,2210,2430,2826,2962,3135,3018,2978,2862,3039,3055,3018,3026,2826,2746,2646,2510,2518,2170,2462,2938,2846,2870,3787,4083,3863,7.29557e-319
32,48,60,76,144,232,268,340,464,608,732,876,1025,1225,1541,2170,2602,2754,2878,2622,2402,2162,2062,2186,1985,1853,1741,1661,1449,1301,1201,1209,1657,2918,3247,3779,4091,4083,4059,7.61335e-319
24,48,64,140,140,208,240,368,400,464,500,600,752,816,1209,1753,2118,2354,2350,2118,1853,1677,1569,1461,1333,1249,1145,1025,848,756,740,676,1049,2146,2810,3463,4075,4083,4083,7.93114e-319
40,32,68,100,148,176,268,316,400,484,516,592,664,772,1085,1553,2010,2146,2246,1993,1733,1533,1501,1541,1309,1225,1109,1041,844,840,740,748,1209,2418,3026,3863,4043,4051,4075,8.2489e-319
24,40,56,92,124,192,284,432,516,608,700,760,876,984,1325,1825,2226,2386,2418,2202,1933,1709,1717,1561,1461,1369,1317,1141,1041,876,896,808,1325,2502,3026,3587,4067,4075,4083,8.5667e-319
40,64,56,92,140,176,216,280,308,432,484,500,552,676,884,1117,1477,1509,1641,1541,1349,1185,1133,1133,993,984,940,776,676,640,592,592,840,1477,1869,2178,3111,3947,3455,8.8845e-319
52,56,72,84,132,168,232,308,392,452,492,540,632,800,1041,1577,1917,2110,2142,1925,1625,1393,1377,1301,1217,1069,992,900,744,692,648,616,1085,2210,2878,3663,4059,4083,4075,9.20227e-319
40,48,52,92,144,160,292,308,416,532,552,648,740,944,1253,1901,2346,2630,2662,2402,2038,1825,1745,1625,1453,1417,1293,1141,948,824,732,768,1417,2838,3631,4067,4095,4075,4075,9.52005e-319
44,56,92,84,144,184,248,372,492,624,660,768,940,1201,1561,2342,2934,3111,3195,2962,2602,2334,2294,2202,1993,1861,1737,1525,1293,1169,1025,1053,1853,3339,3995,4091,4091,4091,4051,9.83784e-319
32,40,48,116,140,200,232,376,472,532,600,740,868,1149,1577,2154,2702,2994,3002,2778,2502,2254,2202,2078,1909,1761,1725,1517,1245,1125,1000,1009,1625,3071,3611,4075,4095,4067,4075,1.01556e-318
56,48,52,100,156,184,232,316,384,464,516,616,724,932,1277,1885,2242,2554,2546,2334,2026,1933,1833,1769,1585,1501,1409,1301,1085,892,824,864,1497,2610,3131,3711,4075,4051,4095,1.04734e-318
32,40,100,116,176,192,216,308,356,432,552,568,676,948,1201,1725,2154,2370,2402,2262,1953,1745,1745,1841,1585,1497,1393,1249,1057,952,876,956,1425,2478,2918,3147,4075,4059,4075,1.07912e-318
16,60,124,160,232,316,432,468,600,648,808,900,1149,1341,1665,2146,2578,2762,2762,2642,2554,2394,2394,2454,2386,2326,2210,2154,1925,1969,2017,1753,2062,2678,2662,2694,3447,4015,3471,1.1109e-318
24,72,108,160,308,376,616,876,1129,1401,1625,1653,1861,2038,2162,2530,2846,2986,2930,2762,2654,2526,2486,2402,2262,2122,2042,1917,1801,1617,1625,1493,1677,2270,2378,2454,3187,3703,3071,1.14268e-318
8,48,84,176,232,352,456,500,576,676,776,824,924,1061,1117,1341,1549,1601,1625,1561,1509,1441,1417,1437,1361,1261,1233,1201,1053,1025,1033,840,856,1069,984,1049,1209,1413,1185,1.17445e-318
32,48,100,160,224,332,384,540,668,808,924,952,1045,1117,1201,1357,1469,1545,1601,1509,1525,1509,1493,1501,1453,1377,1393,1301,1169,1133,1085,964,1033,1149,1061,1169,1353,1609,1461,1.20623e-318
32,44,116,184,292,324,472,592,752,892,993,1077,1317,1349,1417,1577,1677,1741,1761,1729,1761,1677,1669,1653,1677,1533,1561,1501,1377,1293,1309,1101,1141,1249,1161,1008,1249,1477,1301,1.23801e-318
40,56,132,200,272,348,444,700,776,952,1109,1141,1253,1369,1433,1577,1717,1785,1753,1717,1749,1641,1709,1669,1661,1553,1525,1441,1317,1225,1233,1077,1077,1201,1077,1009,1241,1493,1261,1.26979e-318
24,48,84,124,200,316,376,584,668,868,944,1001,1117,1161,1309,1453,1593,1641,1769,1629,1613,1533,1533,1477,1449,1377,1317,1217,1133,1093,1009,884,960,1301,1501,1553,2009,2402,2294,1.30157e-318
8,56,84,148,160,256,300,416,548,668,772,832,1025,1293,1629,2202,2718,3018,3047,2754,2570,2246,2262,2110,1961,1817,1725,1625,1269,1137,1033,1000,1701,3131,3631,4075,4091,4083,4059,1.33334e-318
32,56,60,100,180,224,332,448,600,676,884,924,1101,1393,1885,2710,3339,3571,3695,3495,3071,2862,2830,2710,2434,2318,2246,1949,1673,1485,1457,1433,2194,3979,4083,4075,4083,4059,4075,1.36512e-318
40,60,80,100,172,232,284,424,608,724,864,940,1157,1337,1861,2686,3271,3619,3795,3563,3279,2930,2902,2842,2622,2478,2362,2070,1841,1617,1493,1409,2222,3815,4075,4067,4067,4075,4067,1.3969e-318
32,40,84,148,216,292,400,540,616,752,892,924,1157,1477,1877,2654,3227,3507,3531,3239,3047,2714,2646,2554,2438,2226,2110,1845,1645,1465,1301,1293,2062,3487,3755,4083,4067,4083,4059,1.42868e-318
32,32,84,172,200,308,416,544,692,748,864,916,944,1117,1217,1493,1693,1769,1877,1637,1585,1565,1445,1477,1393,1269,1217,1045,1033,924,892,824,916,1169,1225,1277,1609,1849,1657,1.46046e-318
16,52,132,192,284,308,392,476,624,684,832,840,964,1041,1017,1177,1325,1369,1385,1317,1317,1209,1265,1201,1125,1057,1133,1017,916,824,792,684,740,900,892,884,1025,1301,1137,1.49224e-318
32,56,108,168,232,292,376,500,656,760,892,932,1017,1069,1149,1293,1549,1517,1561,1593,1609,1469,1449,1385,1377,1341,1289,1169,1045,1017,992,876,1061,1277,1393,1457,1801,2146,1933,1.52401e-318
32,64,72,116,200,268,348,456,568,724,856,892,1041,1317,1661,2254,2730,3002,3079,2870,2702,2386,2370,2426,2202,2050,1977,1801,1549,1369,1253,1249,2054,3479,4015,4075,4059,4067,4067,1.55579e-318
28,64,76,92,140,240,308,456,516,660,784,900,1093,1369,1877,2726,3355,3687,3835,3487,3115,2794,2826,2718,2470,2270,2178,1853,1569,1357,1269,1353,2194,4039,4075,4091,4083,4095,4043,1.58757e-318
16,48,84,108,176,192,316,392,552,668,792,884,1085,1433,1877,2810,3431,3863,3831,3655,3319,2862,2838,2734,2534,2310,2226,1893,1593,1453,1277,1277,2222,4043,4067,4083,4059,4091,4067,1.61935e-318
48,64,72,84,164,216,324,368,552,660,792,808,1017,1369,1885,2718,3479,3831,3823,3671,3203,2846,2794,2614,2518,2318,2194,1925,1653,1293,1293,1293,2154,3847,4091,4043,4067,4083,4083,1.65113e-318
36,16,56,108,132,208,272,376,540,616,764,832,1000,1285,1805,2694,3339,3655,3787,3411,3038,2594,2634,2430,2210,2134,1945,1669,1485,1193,1069,1149,2054,3663,4059,4083,4067,4075,4083,1.68291e-318
16,56,64,92,124,184,316,352,508,648,756,792,940,1225,1633,2318,2954,3131,3187,2994,2626,2386,2254,2178,1953,1825,1793,1541,1293,1149,1049,1001,1677,3131,3627,4083,4075,4059,4067,1.71468e-318
32,64,56,124,168,232,292,364,440,460,532,600,660,764,800,1061,1257,1301,1361,1333,1285,1117,1125,1137,1053,1041,948,884,824,832,740,692,756,1125,1193,1193,1545,1841,1577,1.74646e-318
32,40,68,116,192,248,324,408,572,568,684,684,856,908,848,944,1077,1133,1101,1093,1077,1069,1125,1093,1093,1009,1009,1001,924,916,900,808,800,964,856,840,1008,1185,1093,1.77824e-318
40,32,92,132,200,280,332,448,500,616,736,760,932,924,924,1061,1225,1233,1301,1285,1333,1201,1225,1201,1237,1137,1201,1177,1061,1017,1000,932,884,1161,1133,1053,1433,1701,1493,1.81002e-318
8,64,72,116,132,256,292,400,500,616,716,764,932,1017,1325,1985,2326,2506,2610,2338,2158,1981,1917,1817,1733,1617,1553,1353,1169,1077,968,932,1477,2814,3295,3839,4051,4083,4083,1.8418e-318
32,48,84,108,124,200,256,348,484,556,568,692,860,1133,1501,2334,2902,3087,3211,2930,2554,2254,2194,2030,1845,1609,1553,1377,1109,948,784,876,1677,3247,4095,4067,4091,4067,4075,1.87358e-318
40,16,56,60,172,184,264,340,432,540,616,668,824,1093,1557,2378,2986,3231,3263,2986,2546,2246,2178,2030,1785,1633,1617,1309,1145,976,832,892,1693,3331,4051,4091,4091,4083,4067,1.90535e-318
8,64,68,100,140,168,256,324,324,400,484,568,660,876,1257,1769,2278,2446,2602,2338,2062,1869,1893,1733,1585,1545,1509,1269,1161,944,924,936,1549,2786,3271,3763,4075,4091,4091,1.93713e-318
